Time,Component,Pid,Content,EventTemplate,Regex
20171224-18:59:38:606,Step_FlushableStepDataCache,30002312,InsertCallBack() onSuccess  type = 0 data=true, InsertCallBack (  )   onSuccess  type   = <*> data = true , InsertCallBack ( )  onSuccess type  = (.*?) data = true 
20171224-18:59:38:625,HiH_,30002312,initDataPrivacy the dataPrivacy is true, initDataPrivacy  the  dataPrivacy  is  true , initDataPrivacy the dataPrivacy is true 
20171224-18:59:38:627,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version, ifCanSync  not  no  cloud  version , ifCanSync not no cloud version 
20171224-18:59:59:790,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514113080000##10579##621244##8661##23262##12450358, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-19:1:46:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514113200000##10789##627960##8661##23262##12556365, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-19:1:48:44,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1", startSync  hiSyncOption   =   HiSyncOptionsyncAction = <*> syncMethod = <*> syncScope = <*> syncDataType = <*> syncModel = <*> pushAction = <*> app   = <*> who   = <*> , startSync hiSyncOption  =  HiSyncOptionsyncAction = (.*?) syncMethod = (.*?) syncScope = (.*?) syncDataType = (.*?) syncModel = (.*?) pushAction = (.*?) app  = (.*?) who  = (.*?) 
20171224-19:1:59:811,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-19:3:32:172,Step_LSC,30002312,onExtend:1514113413000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-19:20:38:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=168785, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-19:57:24:345,Step_LSC,30002312,onExtend:1514116653000 0 0 5, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:6:28:994,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117100000##10995##633414##8661##25953##16440061, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:6:45:496,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117100000##11017##633414##8661##25953##16456562, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:8:18:511,Step_StandReportReceiver,30002312,REPORT : 11045 7886 236583 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:10:4:121,Step_LSC,30002312,onStandStepChanged 6255, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:10:6:923,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514117340000##11276##635879##8661##25953##16657488, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:10:20:941,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:10:33:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=177008, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-20:10:38:942,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:10:39:154,Step_LSC,30002312,onExtend:1514117438000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:10:39:210,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0", inserthihealthdata (  )   size   =   <*> app   = <*> one  data  type   =   <*> packagename   =   <*> writestattype   = <*> , inserthihealthdata ( )  size  =  (.*?) app  = (.*?) one data type  =  (.*?) packagename  =  (.*?) writestattype  = (.*?) 
20171224-20:10:51:130,Step_LSC,30002312,onStandStepChanged 6349, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:10:52:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:10:57:453,Step_StandReportReceiver,30002312,REPORT : 11378 8123 243716 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:11:15:930,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514117400000##11411##649486##8661##25953##16726498, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:11:29:936,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514117400000##11440##652414##8661##25953##16740498, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:11:55:513,Step_LSC,30002312,onStandStepChanged 6473, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:11:57:858,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:12:13:864,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:12:26:859,Step_StandReportReceiver,30002312,REPORT : 11553 8248 247465 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:12:32:858,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=181998, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-20:12:34:846,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117460000##11568##659880##8661##25953##16805913, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:12:43:861,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=182534, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-20:12:45:861,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:12:53:151,HiH_DataStatManager,30002312,"new date =20171224, type=40041,12120.0,old=12000.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171224-20:12:56:44,Step_LSC,30002312,onStandStepChanged 6598, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:13:12:346,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117520000##11646##668208##8661##25953##16843413, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:13:20:849,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117520000##11663##670128##8661##25953##16851915, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:14:44:451,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version, ifCanSync  not  no  cloud  version , ifCanSync not no cloud version 
20171224-20:14:51:474,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514117580000##11844##674133##8661##25953##16942049, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:15:23:156,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=210, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-20:15:28:844,Step_LSC,30002312,onStandStepChanged 6905, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:15:29:851,Step_LSC,30002312,onExtend:1514117729000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:15:30:653,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=189729, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-20:15:33:170,Step_StandReportReceiver,30002312,REPORT : 11930 8518 255540 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:15:44:146,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514117640000##11950##682657##8661##25953##16994218, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:16:1:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117700000##11988##685798##8661##25953##17012219, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:16:9:183,Step_StandReportReceiver,30002312,REPORT : 12005 8571 257147 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:16:11:496,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1], startListenerChange  subscribeList   =    [ <*> ]  , startListenerChange subscribeList  =  [ (.*?) ] 
20171224-20:16:13:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514117700000##12012##688504##8661##25953##17023724, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:16:14:363,Step_LSC,30002312,onExtend:1514117775000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:16:16:850,Step_LSC,30002312,onStandStepChanged 7004, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:16:24:654,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514117700000##12036##691456##8661##25953##17035721, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:16:28:850,Step_LSC,30002312,onStandStepChanged 7028, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:17:51:457,Step_StandReportReceiver,30002312,REPORT : 12180 8696 260895 210, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:27:13:279,Step_LSC,30002312,onExtend:1514118433000 2 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:27:15:786,Step_LSC,30002312,onExtend:1514118436000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:27:16:74,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514118360000##12299##700315##8661##25953##17686644, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:28:43:359,Step_LSC,30002312,uploadStaticsToDB failed message=true, uploadStaticsToDB  failed  message = true , uploadStaticsToDB failed message = true 
20171224-20:28:45:480,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118420000##12442##700315##8661##26373##17776546, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:28:56:503,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=214043, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-20:29:1:689,Step_LSC,30002312,onStandStepChanged 7452, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:29:12:520,Step_StandReportReceiver,30002312,REPORT : 12488 8916 267492 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:29:20:189,Step_LSC,30002312,onStandStepChanged 7486, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:30:3:138,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118540000##12602##700705##8661##33271##17854204, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:30:4:638,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118540000##12605##701095##8661##33271##17855705, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:30:9:639,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118540000##12616##702265##8661##33271##17860706, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:30:53:837,Step_LSC,30002312,onStandStepChanged 7652, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:31:21:894,Step_StandReportReceiver,30002312,REPORT : 12711 9075 272269 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:31:23:395,Step_StandReportReceiver,30002312,REPORT : 12715 9078 272355 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:34:39:489,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514118780000##12985##712051##10341##33271##18130060, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:34:44:691,Step_LSC,30002312,onStandStepChanged 7980, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:34:44:992,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118780000##12997##712051##11661##33271##18136059, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:34:50:191,Step_LSC,30002312,onExtend:1514118889000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:34:50:695,Step_LSC,30002312,onStandStepChanged 7991, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:37:0:483,Step_StandReportReceiver,30002312,REPORT : 13297 9494 284821 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:37:11:163,Step_LSC,30002312,onStandStepChanged 8302, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:37:12:465,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514118960000##13322##712051##20690##33271##18283033, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:37:17:486,Step_StandReportReceiver,30002312,REPORT : 13339 9524 285721 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:37:31:205,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0", stepSyncOrNot  appSynTimes  is <*> statsyncTimes  is <*> , stepSyncOrNot appSynTimes is (.*?) statsyncTimes is (.*?) 
20171224-20:37:31:965,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118960000##13372##712051##25537##33271##18303032, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:37:32:988,Step_StandReportReceiver,30002312,REPORT : 13374 9549 286471 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:37:59:488,Step_StandReportReceiver,30002312,REPORT : 13425 9585 287563 360, report  :  <*>  <*>  <*>  <*> , report : (.*?) (.*?) (.*?) (.*?) 
20171224-20:37:59:665,Step_LSC,30002312,onStandStepChanged 8409, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:37:59:972,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514118960000##13426##712051##31825##33271##18331039, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-20:38:7:967,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514119020000##13441##714016##31825##33271##18338533, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-20:38:22:175,Step_LSC,30002312,onExtend:1514119103000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:38:23:674,Step_LSC,30002312,onExtend:1514119104000 1 0 4, onextend:1514902316000 <*> 0  <*> , onextend:1514902316000 (.*?) 0 (.*?) 
20171224-20:38:57:867,Step_LSC,30002312,onStandStepChanged 8529, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-20:39:3:959,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health", getAppContext (  )   isAppValid  health  or  wear   packageName   =   <*> , getAppContext ( )  isAppValid health or wear  packageName  =  (.*?) 
20171224-21:23:23:345,HiH_DataStatManager,30002312,"new date =20171224, type=40044,420.0,old=420.0", new  date   = <*>   type = <*> <*> old = <*> , new date  = (.*?)  type = (.*?) (.*?) old = (.*?) 
20171224-21:47:0:674,Step_LSC,30002312,onStandStepChanged 8929, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-21:48:50:423,Step_LSC,30002312,onStandStepChanged 9032, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-21:51:24:534,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514123400000##14329##722192##31825##33271##22734609, gettodaytotaldetailsteps   =   <*> , gettodaytotaldetailsteps  =  (.*?) 
20171224-21:51:25:420,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!", initUserPrivacy  the  userPrivacy  switch  is  open   start  push  user  data , initUserPrivacy the userPrivacy switch is open  start push user data 
20171224-21:51:33:39,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=281854, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-21:51:45:734,Step_LSC,30002312,onStandStepChanged 9351, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-21:51:46:543,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514123400000##14369##726482##31825##33271##22757610, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-21:51:51:795,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0", checkFirstSyncByType  no  such  data  in  db   type  is <*> deviceCode  is <*> , checkFirstSyncByType no such data in db  type is (.*?) deviceCode is (.*?) 
20171224-21:54:1:757,Step_LSC,30002312,onStandStepChanged 9607, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-21:54:14:83,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=390, calculatealtitudewithcache  totalaltitude = <*> , calculatealtitudewithcache totalaltitude = (.*?) 
20171224-21:54:24:564,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=293037, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-21:54:30:256,Step_LSC,30002312,onStandStepChanged 9658, onstandstepchanged  <*> , onstandstepchanged (.*?) 
20171224-21:54:48:70,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=293037, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-21:54:51:564,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514123580000##14714##736799##31825##33271##22942631, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-21:54:54:71,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=293037, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-21:54:56:575,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=293037, calculatecalorieswithcache  totalcalories = <*> , calculatecalorieswithcache totalcalories = (.*?) 
20171224-21:54:59:57,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514123580000##14726##737059##31825##33271##22950124, settodaytotaldetailsteps = <*> , settodaytotaldetailsteps = (.*?) 
20171224-21:55:3:304,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1, insertHiHealthData (  )   checkAppType <*> appID   = <*> , insertHiHealthData ( )  checkAppType (.*?) appID  = (.*?) 
